Pachyacanthus,suessii
Schizodelphis,sulcatus
Scaldicetus,caretti
Eschrichtius,robustus
Balaenotus,insignis
Physeter,macrocephalus
Hemisyntrachelus,cortesii
Notiocetus,platensis
Schizodelphis,sulcatus
Araeodelphis,natator
Lophocetus,calvertensis
Metopocetus,durinasus
Squalodon,grateloupii
Squalodon,hypsispondylus
Schizodelphis,sulcatus
Eschrichtius,robustus
Eschrichtius,robustus
Eschrichtius,robustus
Eschrichtius,robustus
Eschrichtius,robustus
Eschrichtius,robustus
Eschrichtius,robustus
Balaenoptera,sursiplana
Squalodon,atlanticus
Ischyrorhynchus,vanbenedeni
Saurocetes,argentinus
Pontoporia,blainvillii
Lipotes,vexillifer
Platanista,gangetica
Sotalia,fluviatilis
Sotalia,fluviatilis
Sousa,chinensis
Sousa,chinensis
Sotalia,fluviatilis
Sousa,chinensis
Sousa,teuszii
Sousa,plumbea
Stenella,coeruleoalba
Stenella,frontalis
Stenella,attenuata
Tursiops,aduncus
Tursiops,truncatus
Tursiops,truncatus
Lagenodelphis,hosei
Lagenorhynchus,albirostris
Lagenorhynchus,obliquidens
Cephalorhynchus,eutropia
Orcaella,brevirostris
Grampus,griseus
Globicephala,melas
Globicephala,macrorhynchus
Phocoena,spinipinnis
Phocoena,sinus
Phocoena,dioptrica
Phocoenoides,dalli
Neophocaena,phocaenoides
Delphinapterus,leucas
Kogia,breviceps
Physeter,macrocephalus
Kogia,sima
Tasmacetus,shepherdi
Berardius,bairdii
Berardius,arnuxii
Mesoplodon,bidens
Mesoplodon,mirus
Mesoplodon,grayi
Mesoplodon,hectori
Mesoplodon,grayi
Mesoplodon,ginkgodens
Mesoplodon,ginkgodens
Mesoplodon,layardii
Mesoplodon,stejnegeri
Mesoplodon,bowdoini
Mesoplodon,carlhubbsi
Ziphius,cavirostris
Hyperoodon,planifrons
Hyperoodon,ampullatus
Balaenoptera,acutorostrata
Balaenoptera,edeni
Balaenoptera,borealis
Balaenoptera,musculus
Eubalaena,australis
Eubalaena,glacialis
Basilosaurus,cetoides
Basilosaurus,cetoides
Balaena,mysticetus
Choneziphius,planirostris
Parietobalaena,affinis
Heterocetus,brevifrons
Balaenula,balaenopsis
Rudicetus,squalodontoides
Rudicetus,squalodontoides
Delphinus,delphis
Kentriodon,pernix
Prosqualodon,davidis
Diorocetus,chichibuensis
Palaeobalaena,bergi
Cetotherium,rathkii
Saghacetus,osiris
Eurhinodelphis,longirostris
Scaldicetus,grandis
Scaldicetus,caretti
Schizodelphis,sulcatus
Eurhinodelphis,cocheteuxi
Parietobalaena,affinis
Heterocetus,brevifrons
Parietobalaena,laxata
Mesocetus,longirostris
Parietobalaena,affinis
Xiphiacetus,cristatus
Xiphiacetus,cristatus
Aglaocetus,latifrons
Heterocetus,major
Phocoena,phocoena
Protophocaena,minima
Eurhinodelphis,cocheteuxi
Xiphiacetus,cristatus
Aglaocetus,rotundus
Dalanistes,ahmedi
Mauicetus,parki
Mauicetus,parki
Delphinus,delphis
Tursiops,truncatus
Orcinus,orca
Balaenoptera,borealis
Balaenoptera,physalus
Balaena,mysticetus
Pomatodelphis,stenorhynchus
Pontoporia,blainvillii
Balaena,mysticetus
Protoglobicephala,mexicana
Nazcacetus,urbinai
Brachydelphis,mazeasi
Andrewsiphius,sloani
Andrewsiphius,sloani
Andrewsiphius,sloani
Andrewsiphius,sloani
Andrewsiphius,sloani
Andrewsiphius,sloani
Kutchicetus,minimus
Kutchicetus,minimus
Orycterocetus,crocodilinus
Physeterula,dubusi
Auroracetus,bakerae
Etruridelphis,giulii
Squalodon,grateloupii
Uranocetus,gramensis
Pakicetus,calcis
Pakicetus,chittas
Nalacetus,ratimitus
Eurhinodelphis,cocheteuxi
Eurhinodelphis,cocheteuxi
Eurhinodelphis,longirostris
Xiphiacetus,bossi
Eurhinodelphis,longirostris
Eurhinodelphis,cocheteuxi
Gandakasia,potens
Ambulocetus,natans
Ambulocetus,natans
Gandakasia,potens
Schizodelphis,morckhoviensis
Kentriodon,obscurus
Zarhinocetus,errabundus
Balaena,mysticetus
Delphinapterus,leucas
Balaena,mysticetus
Balaena,mysticetus
Delphinapterus,leucas
Balaena,mysticetus
Delphinapterus,leucas
Balaena,mysticetus
Balaena,mysticetus
Balaenoptera,acutorostrata
Delphinapterus,leucas
Delphinapterus,leucas
Delphinapterus,leucas
Aglaocetus,burtinii
Aglaocetus,latifrons
Aglaocetus,longifrons
Aglaocetus,rotundus
Plesiocetopsis,hupschii
Parietobalaena,affinis
Parietobalaena,laxata
Eschrichtius,robustus
Globicephala,melas
Physeter,macrocephalus
Livyatan,melvillei
Balaena,mysticetus
Delphinapterus,leucas
Monodon,monoceros
Megaptera,novaeangliae
Physeter,vetus
Pachyacanthus,suessii
Pachyacanthus,suessii
Pachyacanthus,suessii
Pachyacanthus,suessii
Basilosaurus,isis
Masracetus,markgrafi
Saghacetus,osiris
Balaenoptera,physalus
Plesiobalaenoptera,quarantellii
Joumocetus,shimizui
Supayacetus,muizoni
Ocucajea,picklingi
Diunatans,luctoretemergo
Basilosaurus,isis
Dorudon,atrox
Megaptera,novaeangliae
Balaenoptera,acutorostrata
Eubalaena,australis
Basilotritus,wardii
Basilotritus,wardii
Basilotritus,wardii
Delphinus,domeykoi
Zarhinocetus,errabundus
Allodelphis,woodburnei
Llanocetus,denticrenatus
Cetotherium,rathkii
Haborophocoena,minutus
Platalearostrum,hoekmani
Basilotritus,wardii
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Delphinapterus,leucas
Orcinus,orca
Orcaella,heinsohni
Orcaella,heinsohni
Orcaella,heinsohni
Phocoena,phocoena
Delphinus,delphis
Monodon,monoceros
Zygorhiza,kochii
Zygorhiza,kochii
Eudelphinus,compressus
Macrodelphinus,kelloggi
Cyrtodelphis,bogatshowi
Janjucetus,hunderi
Schizodelphis,sulcatus
Xiphiacetus,bossi
Brachydelphis,jahuayensis
Brachydelphis,mazeasi
Notocetus,vanbenedeni
Delphinapterus,leucas
Mirocetus,riabinini
Messapicetus,gregarius
Brachydelphis,mazeasi
Natchitochia,jonesi
Squalodon,melitensis
Basilosaurus,cetoides
Chrysocetus,healyorum
Choneziphius,chonops
Choneziphius,trachops
Choneziphius,liops
Belemnoziphius,prorops
Astadelphis,gastaldii
Astadelphis,gastaldii
Basiloterus,hussaini
Zygorhiza,kochii
Meherrinia,isoni
Zarhachis,crassangulum
Basilosaurus,cetoides
Zygorhiza,kochii
Dorudon,serratus
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Dorudon,atrox
Leucopleurus,acutus
Bohaskaia,monodontoides
Bohaskaia,monodontoides
Crenatocetus,rayi
Remingtonocetus,domandaensis
Balaenoptera,physalus
Septidelphis,morii
Basilosaurus,cetoides
Basilosaurus,cetoides
Zygorhiza,kochii
Zygorhiza,kochii
Basilosaurus,cetoides
Basilosaurus,cetoides
Dorudon,serratus
Basilotritus,wardii
Basilosaurus,cetoides
Rayanistes,afer
Pterophocaena,nishinoi
Archaeophocaena,teshioensis
Miophocaena,nishinoi
Parietobalaena,yamaokai
Parietobalaena,yamaokai
Carolinacetus,gingerichi
Kurdalagonus,mchedlidzei
Mithridatocetus,adygeicus
Zygorhiza,kochii
Basilosaurus,cetoides
Ceterhinops,longifrons
Basilosaurus,isis
Basilotritus,uheni
Miocaperea,pulchra
Parietobalaena,campiniana
Parietobalaena,campiniana
Parietobalaena,campiniana
Xiphiacetus,cristatus
Isocetus,depauwi
Balaena,mysticetus
Basilotritus,uheni
Cetotherium,riabinini
Choneziphius,leidyi
Tusciziphius,atlanticus
Tusciziphius,atlanticus
Tusciziphius,atlanticus
Tusciziphius,atlanticus
Globicetus,hiberus
Globicetus,hiberus
Globicetus,hiberus
Imocetus,piscatus
Squalodon,bellunensis
Vampalus,sayasanicus
Brachydelphis,jahuayensis
Brachydelphis,jahuayensis
Notoziphius,bruneti
Schizodelphis,sulcatus
Nannolithax,gracilis
Schizodelphis,sulcatus
Hadrodelphis,poseidon
Hadrodelphis,poseidon
Orycterocetus,crocodilinus
Orycterocetus,crocodilinus
Orycterocetus,crocodilinus
Orycterocetus,crocodilinus
Schizodelphis,sulcatus
Maiacetus,inuus
Haborophocoena,toyoshimai
Aporotus,recurvirostris
Squalodon,antverpiensis
Balaenoptera,bertae
Balaenoptera,bertae
Balaenoptera,bertae
Herpetocetus,bramblei
Parapontoporia,sternbergi
Papahu,taitapu
Balaenoptera,acutorostrata
Balaenoptera,acutorostrata
Cetotherium,capellinii
Balaenoptera,acutorostrata
Balaenoptera,acutorostrata
Balaenoptera,acutorostrata
Masracetus,markgrafi
Togocetus,traversei
Megaptera,novaeangliae
Herpetocetus,morrowi
Herpetocetus,morrowi
Herpetocetus,morrowi
Herpetocetus,morrowi
Herpetocetus,morrowi
Herpetocetus,morrowi
Eschrichtius,robustus
Eschrichtius,robustus
Tursiops,truncatus
Inia,araguaiaensis
Goniodelphis,hudsoni
Ninoziphius,platyrostris
Brandtocetus,chongulek
Brandtocetus,chongulek
Cetotherium,rathkii
Cotylocara,macei
Semirostrum,ceruttii
Semirostrum,ceruttii
Semirostrum,ceruttii
Herpetocetus,morrowi
Herpetocetus,morrowi
Herpetocetus,morrowi
Herpetocetus,morrowi
Herpetocetus,morrowi
Herpetocetus,morrowi
Herpetocetus,morrowi
Herpetocetus,morrowi
Herpetocetus,morrowi
Herpetocetus,morrowi
Herpetocetus,morrowi
Herpetocetus,morrowi
Herentalia,nigra
Pomatodelphis,bobengi
Agorophius,pygmaeus
Globicephala,uncidens
Kentriodon,diusinus
Dorudon,atrox
Basilosaurus,isis
Dorudon,atrox
Basilosaurus,isis
Dorudon,atrox
Dorudon,atrox
Basilosaurus,isis
Dorudon,atrox
Basilosaurus,isis
Sousa,sahulensis
Balaena,mysticetus
Eubalaena,glacialis
Balaenoptera,physalus
Orcinus,orca
Hyperoodon,ampullatus
Tursiops,truncatus
Megaptera,novaeangliae
Balaena,mysticetus
Eubalaena,glacialis
Balaena,mysticetus
Physeter,macrocephalus
Orcinus,orca
Balaena,mysticetus
Eubalaena,glacialis
Balaenoptera,physalus
Physeter,macrocephalus
Orcinus,orca
Balaenoptera,acutorostrata
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Eubalaena,glacialis
Balaenoptera,physalus
Balaenoptera,musculus
Balaenoptera,acutorostrata
Lagenorhynchus,albirostris
Orcinus,orca
Delphinapterus,leucas
Delphinapterus,leucas
Balaena,mysticetus
Eubalaena,glacialis
Megaptera,novaeangliae
Delphinapterus,leucas
Balaena,mysticetus
Balaena,mysticetus
Delphinapterus,leucas
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Phocoenoides,dalli
Phocoena,phocoena
Huaridelphis,raimondii
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaena,mysticetus
Balaenoptera,physalus
Megaptera,novaeangliae
Monodon,monoceros
Balaena,mysticetus
Indocetus,ramani
Dhedacetus,hyaeni
Tohoraata,raekohao
Notocetus,vanbenedeni
Ashleycetus,planicapitis
Zygiocetus,nartorum
Eschrichtius,robustus
Agorophius,pygmaeus
Horopeta,umarere
Chilcacetus,cavirhinus
Brabocetus,gigaseorum
Balaena,mysticetus
Balaena,mysticetus
Eubalaena,australis
Eubalaena,australis
Eubalaena,australis
Eubalaena,glacialis
Eubalaena,japonica
Balaenoptera,acutorostrata
Balaenoptera,acutorostrata
Balaenoptera,acutorostrata
Balaenoptera,physalus
Megaptera,novaeangliae
Megaptera,novaeangliae
Megaptera,novaeangliae
Megaptera,novaeangliae
Megaptera,novaeangliae
Megaptera,novaeangliae
Megaptera,novaeangliae
Megaptera,novaeangliae
Eschrichtius,robustus
Eschrichtius,robustus
Caperea,marginata
Caperea,marginata
Caperea,marginata
Caperea,marginata
Caperea,marginata
Cephalorhynchus,eutropia
Cephalorhynchus,heavisidii
Steno,bredanensis
Steno,bredanensis
Steno,bredanensis
Steno,bredanensis
Steno,bredanensis
Steno,bredanensis
Steno,bredanensis
Steno,bredanensis
Steno,bredanensis
Steno,bredanensis
Sousa,teuszii
Tursiops,truncatus
Tursiops,truncatus
Tursiops,truncatus
Tursiops,truncatus
Tursiops,truncatus
Stenella,attenuata
Stenella,attenuata
Stenella,attenuata
Stenella,attenuata
Stenella,attenuata
Stenella,attenuata
Delphinus,delphis
Delphinus,delphis
Delphinus,delphis
Delphinus,delphis
Delphinus,delphis
Delphinus,delphis
Delphinus,delphis
Aglaocetus,moreni
Aglaocetus,moreni
Lagenodelphis,hosei
Lagenodelphis,hosei
Lagenodelphis,hosei
Lagenodelphis,hosei
Lagenodelphis,hosei
Lagenodelphis,hosei
Lagenodelphis,hosei
Lagenodelphis,hosei
Lagenodelphis,hosei
Lagenodelphis,hosei
Lagenorhynchus,albirostris
Lagenorhynchus,albirostris
Lagenorhynchus,albirostris
Sagmatias,australis
Sagmatias,australis
Sagmatias,australis
Lagenorhynchus,obliquidens
Lagenorhynchus,obliquidens
Sagmatias,cruciger
Sagmatias,cruciger
Lissodelphis,peronii
Lissodelphis,peronii
Lissodelphis,peronii
Lissodelphis,peronii
Lissodelphis,peronii
Lissodelphis,peronii
Lissodelphis,borealis
Lissodelphis,borealis
Grampus,griseus
Grampus,griseus
Grampus,griseus
Grampus,griseus
Grampus,griseus
Grampus,griseus
Grampus,griseus
Grampus,griseus
Grampus,griseus
Grampus,griseus
Grampus,griseus
Peponocephala,electra
Peponocephala,electra
Peponocephala,electra
Peponocephala,electra
Peponocephala,electra
Peponocephala,electra
Peponocephala,electra
Peponocephala,electra
Peponocephala,electra
Peponocephala,electra
Feresa,attenuata
Feresa,attenuata
Feresa,attenuata
Feresa,attenuata
Feresa,attenuata
Feresa,attenuata
Feresa,attenuata
Feresa,attenuata
Feresa,attenuata
Feresa,attenuata
Pseudorca,crassidens
Pseudorca,crassidens
Pseudorca,crassidens
Pseudorca,crassidens
Pseudorca,crassidens
Pseudorca,crassidens
Pseudorca,crassidens
Pseudorca,crassidens
Pseudorca,crassidens
Pseudorca,crassidens
Pseudorca,crassidens
Orcinus,orca
Orcinus,orca
Orcinus,orca
Orcinus,orca
Orcinus,orca
Orcinus,orca
Orcinus,orca
Orcinus,orca
Orcinus,orca
Orcinus,orca
Orcinus,orca
Orcinus,orca
Orcinus,orca
Globicephala,melas
Globicephala,melas
Globicephala,melas
Globicephala,macrorhynchus
Globicephala,macrorhynchus
Globicephala,macrorhynchus
Globicephala,macrorhynchus
Globicephala,macrorhynchus
Globicephala,macrorhynchus
Globicephala,macrorhynchus
Globicephala,macrorhynchus
Globicephala,macrorhynchus
Globicephala,macrorhynchus
Orcaella,brevirostris
Orcaella,brevirostris
Orcaella,brevirostris
Monodon,monoceros
Monodon,monoceros
Monodon,monoceros
Delphinapterus,leucas
Delphinapterus,leucas
Delphinapterus,leucas
Delphinapterus,leucas
Neophocaena,phocaenoides
Neophocaena,phocaenoides
Neophocaena,phocaenoides
Neophocaena,phocaenoides
Phocoena,phocoena
Phocoena,phocoena
Phocoena,phocoena
Phocoena,phocoena
Phocoena,dioptrica
Phocoena,dioptrica
Phocoena,dioptrica
Phocoena,dioptrica
Phocoenoides,dalli
Phocoenoides,dalli
Physeter,macrocephalus
Physeter,macrocephalus
Physeter,macrocephalus
Physeter,macrocephalus
Physeter,macrocephalus
Physeter,macrocephalus
Physeter,macrocephalus
Physeter,macrocephalus
Physeter,macrocephalus
Physeter,macrocephalus
Physeter,macrocephalus
Physeter,macrocephalus
Physeter,macrocephalus
Kogia,breviceps
Kogia,breviceps
Kogia,breviceps
Kogia,breviceps
Kogia,breviceps
Kogia,breviceps
Kogia,breviceps
Kogia,breviceps
Kogia,breviceps
Kogia,breviceps
Ziphius,cavirostris
Ziphius,cavirostris
Ziphius,cavirostris
Ziphius,cavirostris
Ziphius,cavirostris
Ziphius,cavirostris
Ziphius,cavirostris
Ziphius,cavirostris
Ziphius,cavirostris
Ziphius,cavirostris
Ziphius,cavirostris
Berardius,arnuxii
Berardius,arnuxii
Berardius,arnuxii
Berardius,arnuxii
Berardius,arnuxii
Berardius,arnuxii
Berardius,arnuxii
Berardius,bairdii
Berardius,bairdii
Tasmacetus,shepherdi
Tasmacetus,shepherdi
Tasmacetus,shepherdi
Tasmacetus,shepherdi
Indopacetus,pacificus
Indopacetus,pacificus
Indopacetus,pacificus
Indopacetus,pacificus
Indopacetus,pacificus
Indopacetus,pacificus
Parietobalaena,palmeri
Parietobalaena,palmeri
Hyperoodon,planifrons
Hyperoodon,planifrons
Hyperoodon,planifrons
Hyperoodon,planifrons
Hyperoodon,planifrons
Hyperoodon,planifrons
Hyperoodon,planifrons
Hyperoodon,ampullatus
Hyperoodon,ampullatus
Hyperoodon,ampullatus
Platanista,gangetica
Platanista,gangetica
Nanokogia,isthmia
Nanokogia,isthmia
Ziphius,(Dolichodon)
Balaenoptera,acutorostrata
Eschrichtius,robustus
Brachydelphis,jahuayensis
Physeterula,dubusi
Kogia,breviceps
Kogiopsis,floridana
Physeter,macrocephalus
Tokarahia,kauaeroa
Tokarahia,kauaeroa
Messapicetus,gregarius
Waharoa,ruwhenua
Waharoa,ruwhenua
Fucaia,buelli
Mesoplodon,tumidirostris
Delphinus,delphis
Grampus,griseus
Physeter,macrocephalus
Balaenoptera,physalus
Physeter,macrocephalus
Basilosaurus,cetoides
Pappocetus,lugardi
Chrysocetus,fouadassii
Platyosphys,aithai
Eocetus,schweinfurthi
Delphinapterus,leucas
Phocoena,phocoena
Phocoenoides,dalli
Orcinus,orca
Delphinapterus,leucas
Delphinapterus,leucas
Balaena,mysticetus
Delphinapterus,leucas
Balaena,mysticetus
Metopocetus,hunteri
Llanocetus,denticrenatus
Mesoplodon,posti
Goedertius,oregonensis
Ninjadelphis,ujiharai
Zarhinocetus,donnamatsonae
Numataphocoena,yamashitai
Waharoa,ruwhenua
Whakakai,waipata
Fragilicetus,velponi
Delphinus,delphis
Tursiops,truncatus
Matapanui,waihao
Awadelphis,hirayamai
Mammalodon,hakataramea
Awamokoa,tokarahi
Echovenator,sandersi
Remingtonocetus,harudiensis
Acrophyseter,deinodon
Acrophyseter,robustus
Ischyrorhynchus,vanbenedeni
Ischyrorhynchus,vanbenedeni
Zarhachis,flagellator
Dagonodum,mojnum
Chavinziphius,maxillocristatus
Incakujira,anillodefuego
Mithridatocetus,eichwaldi
Cetotherium,rathkii
Sitsqwayk,cornishorum
Africanacetus,gracilis
Beneziphius,cetariensis
Piscobalaena,nana
Balaenoptera,acutorostrata
Isthminia,panamensis
Eubalaena,belgica
