"Pelodelphis gracilis","-76.505836","38.504166"
"Pelodelphis gracilis","-76.533333","38.674999"
"Tretosphys gabbii","-76.725830","38.539444"
"Tretosphys gabbii","-76.533333","38.674999"
"Phocageneus venustus","-76.555832","38.740833"
"n. gen. Attockicetus n. sp. praecursor","72.197220","33.615276"
"n. gen. Ambulocetus n. sp. natans","72.199997","33.658333"
"n. gen. Ichthyolestes n. sp. pinfoldi","72.681664","33.783054"
"n. gen. Himalayacetus n. sp. subathuensis","76.976669","30.981667"
"n. gen. Kutchicetus n. sp. minimus","68.658333","23.650000"
"Pakicetus attocki","72.681664","33.783054"
"n. gen. Nalacetus n. sp. ratimitus","72.188889","33.633331"
"Pakicetus attocki","72.188889","33.633331"
"Pakicetus inachus","72.188889","33.633331"
"Ichthyolestes pinfoldi","72.681664","33.783054"
"Ichthyolestes pinfoldi","71.922218","33.622223"
"n. gen. Indocetus n. sp. ramani","68.687500","23.505501"
"Protocetus sloani","68.687500","23.505501"
"Remingtonocetus harudiensis","68.687500","23.505501"
"n. gen. Andrewsiphius n. sp. minor","68.687500","23.505501"
"n. gen. Andrewsiphius n. sp. kutchensis","68.683334","23.652779"
"n. gen. Babiacetus n. sp. indicus","68.775002","23.511667"
"Dioplodon farnesinae","12.483611","41.893055"
"Babiacetus n. sp. mishrai","68.775002","23.511667"
"Gaviacetus n. sp. sahnii","68.687500","23.505501"
"Andrewsiphius kutchensis","68.687500","23.505501"
"Remingtonocetus sloani","68.775002","23.511667"
"Andrewsiphius kutchensis","68.775002","23.511667"
"Gaviacetus sahnii","68.775002","23.511667"
"Remingtonocetus n. sp. domandaensis","70.219719","30.985556"
"n. gen. Qaisracetus n. sp. arifi","70.219719","30.985556"
"Qaisracetus arifi","70.221107","30.836666"
"n. gen. Mesocetus n. sp. schweinfurthi","31.283001","30.042000"
"Basilosaurus cetoides","-89.367500","32.228058"
"n. gen. Cynthiacetus n. sp. maxwelli","-90.286110","32.474167"
"Basilosaurus cetoides","-90.082222","32.467220"
"Ichthyolestes pinfoldi","72.188889","33.633331"
"Pakicetus attocki","74.483002","33.208000"
"Basilosaurus cetoides","-89.169167","32.184166"
"Basilosaurus cetoides","-88.956665","32.071667"
"Basilosaurus cetoides","-89.250275","32.144444"
"Basilosaurus cetoides","-88.959724","32.057220"
"Basilosaurus cetoides","-88.480278","31.985001"
"Basilosaurus cetoides","-88.473610","31.897223"
"Basilosaurus cetoides","-87.961388","31.707222"
"Basilosaurus cetoides","-87.699448","31.594723"
"Zygorhiza kochii","-90.157776","32.320000"
"Basilosaurus cetoides","-90.738899","35.020000"
"""Squalodon"" andrewi","169.995560","-46.065834"
"""Prosqualodon"" hamiltoni","169.995560","-46.065834"
"Squalodon andrewi","170.982224","-44.801945"
"Squalodon andrewi","170.973328","-44.765835"
"Squalodon n. sp. serratus","172.462494","-43.149166"
"""Microcetus"" hectori","170.529160","-44.804722"
"n. gen. Tangaroasaurus n. sp. kakanuiensis","170.895004","-45.193890"
"Mauicetus parki","170.713333","-44.867779"
